"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/22/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/23/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/24/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/25/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/26/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/27/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/28/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/29/2024","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/30/2024","AQS","060374009","1","1.4","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"01/31/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/01/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/02/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/03/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/04/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/05/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/06/2024","AQS","060374009","1","0","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/07/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/08/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/09/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/10/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/11/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/12/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/13/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/14/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/15/2024","AQS","060374009","1","8.2","ppb","11","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/16/2024","AQS","060374009","1","8.1","ppb","11","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/17/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/18/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/19/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/20/2024","AQS","060374009","1","0","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/21/2024","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/22/2024","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/23/2024","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/24/2024","AQS","060374009","1","1.7","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/25/2024","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/26/2024","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/27/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/28/2024","AQS","060374009","1","2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"02/29/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/01/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/02/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/03/2024","AQS","060374009","1","2.3","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/04/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/05/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/06/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/07/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/08/2024","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/09/2024","AQS","060374009","1","1.2","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/10/2024","AQS","060374009","1","3.6","ppb","4","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/11/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/12/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/13/2024","AQS","060374009","1","1.8","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/14/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/15/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/16/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/17/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/18/2024","AQS","060374009","1","1.6","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/19/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/20/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/21/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/22/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/23/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/24/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/25/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/26/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/27/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","22","92.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/28/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","21","88.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/29/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/30/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"03/31/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/01/2024","AQS","060374009","1","1.5","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/02/2024","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/03/2024","AQS","060374009","1","1.7","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/04/2024","AQS","060374009","1","1.5","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/05/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/06/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/07/2024","AQS","060374009","1","2.5","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/08/2024","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/09/2024","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/10/2024","AQS","060374009","1","1.4","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/11/2024","AQS","060374009","1","1.5","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/12/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/13/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/14/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/15/2024","AQS","060374009","1","1.4","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/16/2024","AQS","060374009","1","2.2","ppb","3","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/17/2024","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/18/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","18","75.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/19/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/20/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/21/2024","AQS","060374009","1","1.6","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/22/2024","AQS","060374009","1","0","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/23/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/24/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/25/2024","AQS","060374009","1","0.3","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/26/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/27/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/28/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/29/2024","AQS","060374009","1","1.6","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"04/30/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/01/2024","AQS","060374009","1","1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/02/2024","AQS","060374009","1","0.2","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/03/2024","AQS","060374009","1","0.9","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/04/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/05/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/06/2024","AQS","060374009","1","3.2","ppb","4","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/07/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/08/2024","AQS","060374009","1","0","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/09/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/10/2024","AQS","060374009","1","1.3","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/11/2024","AQS","060374009","1","1.1","ppb","1","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/12/2024","AQS","060374009","1","0.7","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/13/2024","AQS","060374009","1","0.1","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/14/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/15/2024","AQS","060374009","1","0.4","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/16/2024","AQS","060374009","1","0.8","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/17/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/18/2024","AQS","060374009","1","0.6","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/19/2024","AQS","060374009","1","0.5","ppb","0","Signal Hill (LBSH)","24","100.0000","42401","Sulfur dioxide","560","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
